50,Enjoyed our stay at the Westgate forgot some items in our hotel room and had a wonderful experience working with Lupe and Kiasha the items left were personally important so it was wonderful to have them returned. Great customer service.
50,The entire staff at the Westgate is just lovely!! They are friendly and accommodating! I recently had interactions with Chris Eva and Lila who is one of the greeters. They all welcome you with warmth and friendliness. On top of that this is one of the few hotels left in Vegas that is literally steeped in history with great performers of the past and present making it their home. The entertainment is great and the sports book and food court are huge. Definitely make this one a part of your stay in Vegas!!
50,Excellent get away. Rooms were clean! Forgot an item in my room and Lupe and Yessenia ensured I got it back. Amazing staff and customer service definitely will be returning to this hotel soon! Restaurants were amazing as well
50,Venue is awesome Casino not so much-didn’t win see add is great food court is delicious just wish we could have won some money….will definitely be back! Have stayed here before and rooms are amazing!
50,I was only in Vegas for a few days and Amy Davis who is in charge of the hotels social media managed to arrange an unofficial Elvis Tour for myself! I’m still in shock this was even possible and I’ll forever be grateful for Amy taking the time out of her busy day to show me around. She was so kind funny and knowledgeable. Thank you so much Amy! Fantastic member of staff
50,Kara has a wonderful personality and a awesome voice...always nice to hear real talent! She was very interactive with the crowd and kept everyone engaged and highly entertained. Hopefully I'll be able to see her again!
50,In house greeters at the owners lounge Army Ron and Antonia has done an excellent job greeting you with a friendly smile and kept the place clean and well stocked. Our host Ross have been very friendly and helpfull telling us what's new in Vegas and how to make the most of our stay here at Westgate
20,Pool was supposed to be heated it was cold. They blared hideous music in the pool deck all day. Drove us nuts. Couldnt block it out with head phones. The casino and restaurants were just OK. We at a Sals and sportsbook. Bot too bad but expensive. Nicest part was the monorail stop was right at the hotel.
50,I lost my cell phone on 2/27/23 and two great women helped me out in lost and found department. First Kiasha patiently provided me the phone numbers to call regarding my mobile provider and mobile company. She assisted me for a long time and didn’t stop to help me. She really cares about helping me out and retrieve my cell phone. Kiasha made me feel better because of an outstanding service she had given me. On the other hand I also spoke to Yesenia on the same day and saw her in the restroom the following day and told me about a returned cell phone in their department. I just need to go to Lost and Found and wait for her to get back to work. After a few minutes she searched for my missing phone. She asked me specific things like the description of my phone and she found it for me. I signed paperwork and very satisfied with the outcome. Kiasha and Yesenia were wonderful and I am extremely happy with these two women. They know how to help me out and really cares about to what they do. Thanks ladies for all your help. I do appreciate your hard work.
30,Came for a work conference and got a dated room with a Murphy bed. Not a good vibe. Sad. The room wasn’t meant to be a bedroom but a meeting room. Really should not rent out that room. Called the front desk and got moved to much better room in the East tower. Brand new clean and beautiful. :)
50,Vince in the EVS dept was very helpful in the hall way.. there was a spill and he made sure we did not fall ty!!  He kept the area very clean and. Come to find out he has family in my home town… it’s a small town
50,Our Elvis group visited the hotel to review the history of the hotel and Elvis time there. Thanks to all the hotel personnel to get our group situated with accommodations and the opportunity to visit history locations within the hotel in relation to Elvis time there.    A special thanks to Mr. Westgate who was so courteous throughout our stay and shared some time with the group as well.
50,Janice T at Westgate resorts hotel was very Friendly Helpful and lovely to chat with. She is a lovely person. I loved the fact that she smiled constantly and made sure our... my needs were taken care of. Thank you Janice I'm great to have meet you 😊
50,My checkout experience with Lyndia at the front desk made my total experience at Westgate Las Vegas worth re-living time and time again. Normally at the end of a vacation you are disappointed you have to end it. Lyndia cheered me up with her welcoming smile as if I had just arrived to check-in. It was not about how much I planned to spend. Lyndia was glad I was there!! One reason to go back to Westgate would be to experience her smile combined with job knowledge professionalism courtesy and just great customer service. Finally. hours after I checked out she kept her word to contact guest services and call me about the results of her research. Waitress (Monique) did a great and work hard. Great job Lyndia!!
40,Stay was ok. Room was nice once they rebooked us to corret location. Had to sit thru another time share hard sell (3+ hours) since we went on a VOA. The two women (Aida and Fe) in the owners club that helped us were amazing.
50,Definitely come here. The people want you to enjoy your time and not care about anything but having a blast! The sports book is the best. Place to be. No wonder ESPN has a booth here. In addition the restaurants are great. Ate at both the edge and fresco and just bam in your mouth goodness.
