30,They do not tell you they’re going to hold money on your card and take away the funds for your vacation they will try to bill you twice for your resort fee once it check in and once it check out you are not allowed to use the refrigerator in the room for any of your personal items. They will bill you $50 if you open the door.
50,Amazing mini family vacation! This review is geared towards parents with toddlers. If you’re worried about taking kids to Vegas don’t be! We took both our toddler kids and Mandalay Bay is the perfect spot for families. Family friendly and has an amazing pool. I’ll start with the following:    MGM APP. We downloaded the app super easy to use and convenient. Don’t waste your time at the front desk checking in you can do that on the app and use your phone to unlock room door and parking. Each purchase you make is also uploaded quickly on the app so you can track all your purchases during your stay. You can check out with a breeze on it too. I don’t know why people don’t use this and avoid the long check in/out lines.    Pool: amazing pool! The wave/beach pool is for kids 48 inches and taller BUT to the left of that is a kiddie pool and the smaller waves go towards that side so you can just relax on the beach with your kids if they’re still under 48 inches. The lazy river is awesome. TIP – bring your own tubes as they do not rent them. They sell them for $30 each but you can bring in your own and they have an inflation station. If you don’t care for them you’re allowed to go in without them but when it’s crowded you might get bumped. The bigger pool is also nice tons of families go there. I think the deepest was 4 feet. There’s another pool geared towards adults when you first walk in. FYI a 32 oz Miami vice will run you about $30 but so good when it’s hot LOL.    Parking: $18 a night BUT you can park at any of the MGM hotels so it’s kind of nice if you don’t feel like walking strip but want to get closer to another hotel just use the app to open gates at one of the MGM hotels.    Tram: It’s FREE! Kids loved this. It goes from Mandalay Bay to Luxor and then Excalibur and back every 10-15 minutes I believe. We hoped on it a few times to check out Luxor and Excalibur. I will say though Mandalay Bay seemed to have “fresher” air inside. Luxor is nice but you could smell the cigarette smoke more for some reason. Maybe there was a lot more smokers at the hotel not sure.    Room: Clean big and has a huge bath tub the kids loved to go in there. They also have a walk in shower. We stayed in a 2 queen bedroom. Tons of room if you wanted to bring in a twin air mattress or cot for little ones.    We took kids to M&M World Coca Cola Store which is right next to M&M. Hershey store drove to the “welcome to fabulous las Vegas sign” which is just a couple of miles away from hotel. We walked around and took pics at New York New York. Didn’t get a chance to check out the fountains at Bellagio or the free circus act at Circus Circus Hotel but we figured we’d do that next time.    Overall amazing stay and won’t stay at any other hotel from now on. 2 nights went by quick and wish we stayed a 3rd because of pool. It was about 105 degrees (August) when we were there but didn’t feel like it in the pool.
40,The fact that front desk pushes you to mobile check-in and using the app is so rude. If I wanted to mobile check-in or use the app I would but if I stood in line and waiting to speak with someone that means I did not want to do either. So stop making your employees push it on your guests. It makes your employees sound rude and annoys people like me who do not want to download another app for a few days that will take up space and will be delete later.
50,My room was cleaned well daily and had all the amenities I desired. Check in and check out were both very efficient and the charges that were quoted were accurate. There are many excellent restaurants nearby with a wide variety of dining options
30,Everything is ok in Mandalay Bay but the staff is terrible and not helping you what you need they need to learn proper customer service relationship they need to be friendly to everyone not only with the guest
50,We enjoyed our stay and will stay there again. Top notch location and amenities. I wish we received some free play money/rewards but we did not. The casino is huge and has many great shops and restaurants.
30,Just got back from a conference in Mandalay Bay last week. This was my first time in Las Vegas and I have mixed feelings about this hotel. Pros were that it was close to the airport and they have 24hr room service ie. cleaning services. The conference was also here so we didn't have to travel back and forth between places.  The cons were more numerous though. I made a reservation in September and was still unable to get a room with 2 beds (I know there were multiple conferences functioning and it was winter break but I was really hoping to get 2 beds for us). The walls were thin - we could hear our neighboring guests' conversations and alarms clearly. Our room was on the 17th floor and there was a loud metallic screeching sound whenever the wind blew. An extra $50 charge to use the fridge for personal use! And the mini-bar was motion-activated so if you touch any of the objects you have to pay for them ($14 for coffee $24 for bottled water)! The $35/day resort fee was unjustified - I don't need to make phone calls or use the hotel wi-fi or print my boarding pass (I normally don't mind paying resort fees but this one felt unnecessary). I called room service for dinner on Sunday night and no one picked up even after waiting on hold for 15 minutes. I accidentally oped out for daily house keeping but the MGM app said rooms will be cleaned if 3 days of stay or more and our room was not cleaned after 72 hours. I had to call guest services and luckily they operate 24hrs so someone came at 815p. Finally we were unable to get drinks in the casino (asked a waitress passing by and she said someone should have come when the service button was pressed). The food was overpriced ($9 for a slice of pizza $20 for a little bowl of rice and orange chicken $19 for french toast) for the most part. Only Starbucks seemed to be 'normal' prices. Overall we didn't think the food was worth the cost.  Some of these things seem trivial but as a whole they impacted our stay. The hotel itself was lovely and clean and the employees were very nice and helpful. I am assuming most of the hotels on the strip are similar to Mandalay Bay so I would choose a different hotel if I ever return to LV especially since I know what to expect.
50,My wife and I spent 3 lovely days at the Mandalay Bay with our 9.5 year old daughter and the hotel was perfect for us. The 550 square foot standard room was comfortable spacious and fairly modern and the bathroom with soaking tub and multiple sinks was a great feature. All rooms are non-smoking which is a huge plus.    We also really liked the vibe at Mandalay Bay at least in the Winter when the topless pool/beach area is closed and there are fewer gorilla juiceheads monkeying around in Las Vegas generally. The guests were mostly business travelers couples in their 30's through 60's and families with children and the vibe was upscale friendly and laid back. We had some great meals in the Mandalay Bay Shoppes and really liked that the hotel is connected internally to Luxor and Excalibur which both offer family-oriented activities.    Also although it was too chilly for the pool during most of our stay we managed a quick visit to the Moorea Beach Club which has a nicely heated pool and is family friendly/not topless in the Winter and my daughter loved it.    Wonderful stay at Mandalay overall and this is exactly where we'll stay for any future visits. I can already smell the sweet coconut spice aroma that is famously associated with Mandalay Bay.
50,Mandalay was gave us a warm place to stay when we were unable to get back home because of the bad weather. The rooms was clean warm and inviting. Everyone who worked there was very helpful. We will definitely be back!
50,Although the casino was smokier than usual I still love MB. The casino is spacious with plenty of room between machines so you're not on top of each other. The walkways are wide and there are reasonable priced food options. Plus the convenience of Mandalay Place can't be beat! Covered passage to 2 other hotels and shops!
